,Neutrophils,Monocytes,CD4
20:3929376:-,377.3976864693663,57.335568806666544,13.78643547711265
20:45077524:+,388.610652414715,183.03002268287955,488.1823365115724
20:45078228:+,388.610652414715,183.03002268287955,488.1823365115724
20:45078305:+,388.610652414715,183.03002268287955,488.1823365115724
20:45078344:+,388.610652414715,183.03002268287955,488.1823365115724
20:45078346:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079027:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079067:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079094:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079117:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079129:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079143:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079148:+,388.610652414715,183.03002268287955,488.1823365115724
20:45079172:+,388.610652414715,183.03002268287955,488.1823365115724
20:45802003:+,85.13797776522101,27.418043260672103,10.3888784168064
20:50876763:+,0.0163984126861269,0.0572332625787454,16.01679666934575
20:5195165:+,175.3159896942598,76.64642563073924,111.928468976606
20:62813216:+,165.30619906902905,131.87832663082952,67.89524193777311
21:33263910:+,94.7422996939966,46.87686737876044,46.92719957490874
21:33263997:+,94.7422996939966,46.87686737876044,46.92719957490874
21:33264782:+,94.7422996939966,46.87686737876044,46.92719957490874
21:33264843:+,94.7422996939966,46.87686737876044,46.92719957490874
21:33264853:+,94.7422996939966,46.87686737876044,46.92719957490874
21:33265139:+,94.7422996939966,46.87686737876044,46.92719957490874
21:33355908:+,259.3156155474624,82.84082522922367,52.71110686340396
21:33357801:+,259.3156155474624,82.84082522922367,52.71110686340396
21:33358770:+,259.3156155474624,82.84082522922367,52.71110686340396
21:33550441:+,326.7448898433378,402.34858855233927,714.5797547255114
21:33550481:+,326.7448898433378,402.34858855233927,714.5797547255114
21:33550852:+,326.7448898433378,402.34858855233927,714.5797547255114
21:33550949:+,326.7448898433378,402.34858855233927,714.5797547255114
21:33551012:+,326.7448898433378,402.34858855233927,714.5797547255114
21:33551528:+,326.7448898433378,402.34858855233927,714.5797547255114
21:33551798:+,326.7448898433378,402.34858855233927,714.5797547255114
21:38302921:+,593.8524818557473,5.9130285564186735,0.2296414261042485
21:42909822:+,4.041586789896712,28.74551364721978,23.44186099620181
21:44224635:-,0.1014118174556896,6.569006043618605,2.5654555483064505
21:45512814:+,231.6991739552209,46.65934700406056,12.951427123908502
22:17110242:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17110376:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17110777:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17113267:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17113310:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17113448:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17113458:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17113470:+,853.2036964374324,460.4877001030245,157.15867572735527
22:17116946:-,27.1051183860792,14.014722856949904,0.1695226707280192
22:17116947:-,27.1051183860792,14.014722856949904,0.1695226707280192
22:18088707:+,4.967295617872582,42.696349302330894,80.2779926012299
22:20065601:+,69.07694906769625,59.56234856163002,41.67249637541333
22:21922604:-,370.0299034423978,331.21707875277843,66.13585235567872
22:24572666:+,0.001,0.001,0.001
22:24573002:+,0.001,0.001,0.001
22:24573020:+,0.001,0.001,0.001
22:24573082:+,0.001,0.001,0.001
22:24573092:+,0.001,0.001,0.001
22:24573123:+,0.001,0.001,0.001
22:24573190:+,0.001,0.001,0.001
22:24573659:+,0.001,0.001,0.001
22:24573660:+,0.001,0.001,0.001
22:24573786:+,0.001,0.001,0.001
22:24573813:+,0.001,0.001,0.001
22:24574706:+,0.001,0.001,0.001
22:24574751:+,0.001,0.001,0.001
22:25724899:+,11.727595325223254,190.6445403073241,5.690118064414422
22:25725025:+,11.727595325223254,190.6445403073241,5.690118064414422
22:25725030:+,11.727595325223254,190.6445403073241,5.690118064414422
22:25725098:+,11.727595325223254,190.6445403073241,5.690118064414422
22:25725109:+,11.727595325223254,190.6445403073241,5.690118064414422
22:26522822:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26522896:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26523182:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26523800:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26524341:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26524444:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26524475:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26524500:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26524504:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26525284:-,59.096086711173015,63.54526841600212,49.76973019935966
22:26525341:-,59.096086711173015,63.54526841600212,49.76973019935966
22:35659829:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35659868:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35659926:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35659931:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35659975:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660344:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660361:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660445:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660498:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660516:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660582:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660617:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35660702:+,228.26722042301955,125.4420565472556,165.01449728694638
22:35661307:+,228.26722042301955,125.4420565472556,165.01449728694638
22:36266114:+,123.22290726648708,35.35968967546961,17.92394331575032
22:36266649:+,123.22290726648708,35.35968967546961,17.92394331575032
22:36266650:+,123.22290726648708,35.35968967546961,17.92394331575032
22:36266793:+,123.22290726648708,35.35968967546961,17.92394331575032
22:36266794:+,123.22290726648708,35.35968967546961,17.92394331575032
22:36266854:+,123.22290726648708,35.35968967546961,17.92394331575032
22:36266886:+,123.22290726648708,35.35968967546961,17.92394331575032
22:39018748:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39018894:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39018917:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39019885:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39019975:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39020029:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39020057:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39020075:+,4.604990821174353,81.21787158986827,47.98204589464032
22:39032721:+,0.3562109824463405,0.2188869318384799,3.779643066011345
22:41178990:+,360.7647056502456,234.7863386087633,232.46668530171044
22:41599255:-,13.7873690471915,48.82436345423092,45.92439808644222
22:41599279:-,13.7873690471915,48.82436345423092,45.92439808644222
22:42381237:-,923.0706721901,574.182377816378,0.6024086288724388
22:42381262:-,923.0706721901,574.182377816378,0.6024086288724388
22:42381369:-,923.0706721901,574.182377816378,0.6024086288724388
22:42382830:-,923.0706721901,574.182377816378,0.6024086288724388
22:42382869:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383474:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383480:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383500:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383504:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383532:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383533:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383582:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383646:-,923.0706721901,574.182377816378,0.6024086288724388
22:42383670:-,923.0706721901,574.182377816378,0.6024086288724388
22:50623950:-,172.59517687598165,84.21725250899799,146.73301405607813
22:50624024:-,172.59517687598165,84.21725250899799,146.73301405607813
22:50624361:-,172.59517687598165,84.21725250899799,146.73301405607813
2:128193936:+,91.3480658720796,93.15271077943758,85.24292927714501
2:152120203:-,44.55417322593311,17.000684852941866,16.529524360929795
2:159769457:-,50.0230657733416,91.10785272030974,1.211042932091522
2:159769988:-,50.0230657733416,91.10785272030974,1.211042932091522
2:159770082:-,50.0230657733416,91.10785272030974,1.211042932091522
2:159770173:-,50.0230657733416,91.10785272030974,1.211042932091522
2:200977710:-,280.23173403264843,35.67221736594308,52.34806016579539
2:200977768:-,280.23173403264843,35.67221736594308,52.34806016579539
2:200977820:-,280.23173403264843,35.67221736594308,52.34806016579539
2:200978571:-,280.23173403264843,35.67221736594308,52.34806016579539
2:201164009:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201164040:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201164055:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201164079:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201164087:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201164143:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165370:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165387:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165399:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165409:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165444:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165450:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165480:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165514:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165533:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201165545:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201175413:+,1179.893780896706,240.13021034817507,293.54709662043035
2:201218006:+,13.979487054717197,45.56764092326388,65.49584431021358
2:201219148:+,13.979487054717197,45.56764092326388,65.49584431021358
2:201219251:+,13.979487054717197,45.56764092326388,65.49584431021358
2:201286638:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201286665:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201286714:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201286732:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287274:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287277:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287293:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287299:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287323:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287338:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287346:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287354:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287362:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287367:+,233.08001760868703,92.56523486429242,200.72762224856385
2:201287384:+,233.08001760868703,92.56523486429242,200.72762224856385
2:216501791:+,20.28368066317177,486.0081497480197,1253.9627379269812
2:219172105:-,65.40663826187328,117.16179579887503,84.44816057425535
2:230167361:-,511.4432492712475,103.35825195638895,131.6104095764264
2:230167390:-,511.4432492712475,103.35825195638895,131.6104095764264
2:230167981:-,511.4432492712475,103.35825195638895,131.6104095764264
2:230168008:-,511.4432492712475,103.35825195638895,131.6104095764264
2:3541907:-,4.1346434422166976,23.442472776591288,59.24271985384844
2:3541930:-,4.1346434422166976,23.442472776591288,59.24271985384844
2:3543850:-,4.1346434422166976,23.442472776591288,59.24271985384844
2:3545011:-,4.1346434422166976,23.442472776591288,59.24271985384844
2:3545046:-,4.1346434422166976,23.442472776591288,59.24271985384844
2:3545047:-,4.1346434422166976,23.442472776591288,59.24271985384844
2:37100425:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37100445:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37100446:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37100872:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37100938:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37100988:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37101247:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37101539:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37101620:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37101656:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37101910:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37102036:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37102070:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37102094:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37102163:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37103894:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37103921:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37103933:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37103975:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37104381:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37104411:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37104785:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37104872:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37104880:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37104898:-,227.68377112358476,95.0457750758236,65.01451941389543
2:37202382:+,4.914481884251097,20.70422433432612,41.07476842769227
2:37204341:+,0.001,0.001,0.001
2:68180525:-,141.37959938440795,83.85197609194557,64.66142253848078
2:68180529:-,141.37959938440795,83.85197609194557,64.66142253848078
2:69461662:-,20.447061393334717,33.10038251866893,246.9993973654869
2:69462637:-,20.447061393334717,33.10038251866893,246.9993973654869
2:69463444:-,20.447061393334717,33.10038251866893,246.9993973654869
2:85319249:-,404.9111527793423,592.4505762676697,516.8617307820924
2:85319274:-,404.9111527793423,592.4505762676697,516.8617307820924
2:85319302:-,404.9111527793423,592.4505762676697,516.8617307820924
2:85319333:-,404.9111527793423,592.4505762676697,516.8617307820924
2:85319448:-,404.9111527793423,592.4505762676697,516.8617307820924
2:96249499:-,310.9344537692307,297.894799336116,83.76248369630159
2:96249574:-,310.9344537692307,297.894799336116,83.76248369630159
2:98623011:-,36.27220427054733,27.92703411284463,273.647731431322
3:10150923:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10151019:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10151032:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10151939:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152047:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152221:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152293:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152309:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152313:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152320:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152325:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152355:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152621:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152631:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152671:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152750:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152763:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152870:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152908:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10152956:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153020:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153059:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153099:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153156:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153166:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153197:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153198:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153205:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153222:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153237:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153248:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153303:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153348:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153349:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153411:+,42.49363185528821,123.29724225831828,124.96453519480237
3:10153418:+,42.49363185528821,123.29724225831828,124.96453519480237
3:122573486:+,232.1092762601175,46.27476229511311,66.53452252550599
3:128071405:+,38.711655727407226,212.2646788328651,181.32673111395832
3:141948496:-,0.8484313140813255,7.354623250051786,56.50705166497328
3:141949876:-,0.8484313140813255,7.354623250051786,56.50705166497328
3:141950025:-,0.8484313140813255,7.354623250051786,56.50705166497328
3:142160239:-,1.1985440730363972,20.89310872734877,35.95893414105383
3:142160838:-,1.1985440730363972,20.89310872734877,35.95893414105383
3:142160922:-,1.1985440730363972,20.89310872734877,35.95893414105383
3:142160967:-,1.1985440730363972,20.89310872734877,35.95893414105383
3:142161013:-,1.1985440730363972,20.89310872734877,35.95893414105383
3:142163777:-,1.1985440730363972,20.89310872734877,35.95893414105383
3:150627663:+,98.3828687082074,105.10481529761717,69.80862667922261
3:15072147:-,25.530643360535212,36.857260469720565,68.47611269566958
3:15072186:-,25.530643360535212,36.857260469720565,68.47611269566958
3:156541439:-,12.712448431871437,99.45034833611356,71.69746442839778
3:156541617:-,12.712448431871437,99.45034833611356,71.69746442839778
3:179397622:-,95.48701700941017,91.61921182474552,1.1969368058183256
3:179397782:-,95.48701700941017,91.61921182474552,1.1969368058183256
3:179398209:-,95.48701700941017,91.61921182474552,1.1969368058183256
3:183491237:-,24.36053509692784,36.353827638689566,120.5344235068698
3:183491273:-,24.36053509692784,36.353827638689566,120.5344235068698
3:32955481:+,0.0433846594100328,0.0614595959658471,94.92990662451108
3:32955738:+,0.0433846594100328,0.0614595959658471,94.92990662451108
3:32955793:+,0.0433846594100328,0.0614595959658471,94.92990662451108
3:32956061:+,0.0433846594100328,0.0614595959658471,94.92990662451108
3:38140548:+,538.6289184801833,460.076871723451,78.76677151890394
3:45680343:+,1.541531082344631,27.42752239333617,37.38041953720846
3:45680550:+,1.541531082344631,27.42752239333617,37.38041953720846
3:45680562:+,1.541531082344631,27.42752239333617,37.38041953720846
3:48750422:-,20.920041871976537,68.54088216327496,57.49398034535549
3:49415395:+,17.655646254202743,35.118524160314045,46.78156262908437
3:49423877:-,0.001,0.001,0.001
4:1386786:+,43.77103068652188,47.73852212948417,53.524053632308
4:139045646:+,2.1570574305462333,19.83161519004812,4.933358324283659
4:152622846:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622851:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622852:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622853:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622865:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622928:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622938:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622951:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152622980:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623028:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623053:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623067:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623117:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623606:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623661:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623707:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623713:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623824:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152623848:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152624381:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152624427:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152624478:-,891.3572821797499,105.47213263140512,28.44001665193176
4:152624561:-,891.3572821797499,105.47213263140512,28.44001665193176
4:15732397:+,160.12726830851523,165.88008730903795,0.2875703645038008
4:15849225:+,4.855422375459768,15.83684709344876,17.371806492171906
4:17626093:+,52.9735009944432,59.171232064646254,85.50989900593736
4:17801265:-,10.316065829830004,31.12933553599214,80.5953367733641
4:17801266:-,10.316065829830004,31.12933553599214,80.5953367733641
4:17801355:-,10.316065829830004,31.12933553599214,80.5953367733641
4:17801395:-,10.316065829830004,31.12933553599214,80.5953367733641
4:17802038:-,10.316065829830004,31.12933553599214,80.5953367733641
4:2833828:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2839660:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2839706:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2839792:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2839963:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2839970:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2840077:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2840165:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2840202:+,488.5971945497633,577.8974745743797,92.06646322755248
4:2938337:-,1.7061739748937503,31.95407441177564,73.73422063501486
4:2938397:-,1.7061739748937503,31.95407441177564,73.73422063501486
4:2938702:-,1.7061739748937503,31.95407441177564,73.73422063501486
4:39549050:-,27.664645633280166,57.108209727755394,13.377327417969235
4:39549082:-,27.664645633280166,57.108209727755394,13.377327417969235
4:39549094:-,27.664645633280166,57.108209727755394,13.377327417969235
4:39549155:-,27.664645633280166,57.108209727755394,13.377327417969235
4:39549166:-,27.664645633280166,57.108209727755394,13.377327417969235
4:39549346:-,27.664645633280166,57.108209727755394,13.377327417969235
4:39549410:-,27.664645633280166,57.108209727755394,13.377327417969235
4:57110067:-,2.087217890465504,27.41803546672575,0.1022463441000275
4:73057696:-,2.6347252635167107,11.519984826185624,22.54841989270733
4:73057731:-,2.6347252635167107,11.519984826185624,22.54841989270733
4:73742584:+,5239.338802178114,913.1360291878394,0.730178169371021
4:73742712:+,5239.338802178114,913.1360291878394,0.730178169371021
4:73742730:+,5239.338802178114,913.1360291878394,0.730178169371021
4:77048531:-,406.2877199581204,458.98518081032125,510.5282903675468
4:77056010:-,406.2877199581204,458.98518081032125,510.5282903675468
4:77058526:-,406.2877199581204,458.98518081032125,510.5282903675468
4:83294325:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294527:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294564:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294643:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294650:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294697:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294757:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294836:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294883:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83294981:-,54.0727982326373,130.0673839132441,15.578594355419948
4:83295015:-,54.0727982326373,130.0673839132441,15.578594355419948
5:109335496:-,330.4142572828366,131.1146496378228,131.41779514091337
5:119394842:+,32.9114436750519,32.02479793573379,247.64781842472
5:119394868:+,32.9114436750519,32.02479793573379,247.64781842472
5:131201061:+,3.4601460555191133,8.889383135998502,35.19300938044193
5:131202580:+,3.4601460555191133,8.889383135998502,35.19300938044193
5:143225440:+,490.8085512732088,161.48711420846067,33.65668420214101
5:143225870:+,490.8085512732088,161.48711420846067,33.65668420214101
5:143226114:+,490.8085512732088,161.48711420846067,33.65668420214101
5:150402140:-,326.78903261529854,6732.726533437526,319.4233181933755
5:151268175:+,10.970181131281926,158.05661524959797,9.56447157850354
5:157309799:+,160.51301071416017,59.13367586914714,691.1861793398518
5:157477824:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157477844:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157477920:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157477936:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157477938:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157477941:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478364:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478387:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478389:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478402:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478436:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478484:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478552:-,118.57232002714704,57.29566415806602,128.5973581708226
5:157478557:-,118.57232002714704,57.29566415806602,128.5973581708226
5:172043056:-,637.7549533065836,306.5794140116992,519.6951236934284
5:55940134:+,23.57184370600262,129.12877694266547,602.1902001338365
5:65668352:-,31.26060151888253,39.83570259613818,106.83293457676734
5:65668392:-,31.26060151888253,39.83570259613818,106.83293457676734
5:69280912:-,53.695415126875965,8.971811508607196,8.674206278112909
5:79685799:+,56.69741330461215,78.68646555084807,107.9338565957026
5:96917784:+,19.891155858080246,72.32997743021112,181.7484564011251
6:109463123:-,10.267303716464864,18.69509519367632,47.18320808943602
6:134170114:-,278.37790547966125,1497.4742579167,57.48371500177233
6:149449356:-,0.496801330016577,8.34452686073784,122.2919309566168
6:149449360:-,0.496801330016577,8.34452686073784,122.2919309566168
6:149449361:-,0.496801330016577,8.34452686073784,122.2919309566168
6:149449381:-,0.496801330016577,8.34452686073784,122.2919309566168
6:149449710:-,0.496801330016577,8.34452686073784,122.2919309566168
6:149591170:+,28.16727407770096,36.70154778914255,18.9602099919776
6:25986438:+,142.4581463894529,121.70760402233984,110.09488838658623
6:35575355:-,157.12221475397632,111.951927921828,187.052196913252
6:36140564:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36140914:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36141022:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36141035:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36141062:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36141666:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36144101:+,226.8699196608404,8.513955759388615,106.47729440481432
6:36495067:-,117.1166742214252,110.2710065439831,207.2748160548139
6:37028685:+,2.533473313894705,305.8217050661528,0.7838339787091726
6:407707:+,0.2614298918262644,11.049497531613609,37.33635233911779
6:42079687:+,17.88088723585549,28.322582050587087,41.60655375064945
6:42080537:+,17.88088723585549,28.322582050587087,41.60655375064945
6:42256770:-,105.29814420617112,54.35024399381405,132.01742170131246
6:42691943:+,427.1488958999788,109.186660774975,120.62658485514108
6:42888240:+,3.883925947392713,31.62999715719736,54.94861122109227
6:42888591:+,3.883925947392713,31.62999715719736,54.94861122109227
6:42889397:+,3.883925947392713,31.62999715719736,54.94861122109227
6:63211926:+,7.172182361287269,13.009225521913798,2.893087420498367
7:100399967:+,363.6020471311192,209.8461836090292,1.865401860619977
7:101092132:+,77.70711509927324,42.57753772528894,113.0990486274164
7:102448589:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102449381:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102449810:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102449913:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102451079:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102452878:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102452937:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102453345:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102454179:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102454184:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102454913:+,326.56570794621325,108.49798798875062,56.21900132370677
7:102456453:+,20.5627974624356,4.476191250387751,7.831331869279325
7:102637153:-,0.0319500869668873,0.116986932038084,0.019580407530938
