,SRR1550981,SRR1551053,SRR1551060,SRR1551074
2:201287354:+,0.0948905109489051,0.0,0.05405405405405406,0.0625
2:201287362:+,0.0,0.0,0.0,0.0
2:201287367:+,0.0,0.0,0.0,0.0
2:201287384:+,0.10714285714285714,0.06382978723404255,0.0,0.0
2:216501791:+,0.0,0.0,0.0,0.0
2:219172105:-,0.0,0.0,0.0,0.0
2:230167361:-,0.0,0.0,0.0,0.0
2:230167390:-,0.0,0.0,0.0,0.0
2:230167981:-,0.0,0.0,0.0,0.0
2:230168008:-,0.0,0.0,0.0,0.0
2:3541907:-,0.0,0.0,0.0,0.0
2:3541930:-,0.0,0.0,0.0,0.0
2:3543850:-,0.0,0.0,0.0,0.0
2:3545011:-,0.0,0.0,0.0,0.0
2:3545046:-,0.0,0.0,0.0,0.0
2:3545047:-,0.0,0.0,0.0,0.0
2:37100425:-,0.0,0.0,0.0,0.0
2:37100445:-,0.0,0.0,0.0,0.0
2:37100446:-,0.14285714285714285,0.21739130434782608,0.21739130434782608,0.0
2:37100872:-,0.0,0.0,0.0,0.0
2:37100938:-,0.14705882352941177,0.23529411764705882,0.0,0.0
2:37100988:-,0.0,0.0,0.0,0.0
2:37101247:-,0.0,0.0,0.0,0.0
2:37101539:-,0.0,0.0,0.0,0.0
2:37101620:-,0.0,0.0,0.0,0.0
2:37101656:-,0.0,0.0,0.0,0.0
2:37101910:-,0.0,0.0,0.0,0.0
2:37102036:-,0.0,0.0,0.0,0.0
2:37102070:-,0.0,0.0,0.21052631578947367,0.0
2:37102094:-,0.0,0.21428571428571427,0.0,0.0
2:37102163:-,0.0,0.2727272727272727,0.2777777777777778,0.0
2:37103894:-,0.0,0.1875,0.2857142857142857,0.0
2:37103921:-,0.0,0.0,0.2,0.0
2:37103933:-,0.0,0.0,0.2,0.0
2:37103975:-,0.0,0.0,0.0,0.0
2:37104381:-,0.0,0.0,0.0,0.0
2:37104411:-,0.0,0.0,0.0,0.0
2:37104785:-,0.0,0.0,0.0,0.0
2:37104872:-,0.0,0.0,0.0,0.0
2:37104880:-,0.0,0.0,0.0,0.0
2:37104898:-,0.0,0.0,0.0,0.0
2:37202382:+,0.0,0.35714285714285715,0.0,0.0
2:37204341:+,0.0,0.0,0.0,0.0
2:68180525:-,0.0,0.0,0.0,0.0
2:68180529:-,0.0,0.0,0.0,0.0
2:69461662:-,0.0,0.0,0.0,0.0
2:69462637:-,0.0,0.0,0.0,0.0
2:69463444:-,0.0,0.0,0.0,0.0
2:85319249:-,0.0851063829787234,0.0,0.12121212121212122,0.0
2:85319274:-,0.0,0.0,0.0,0.0
2:85319302:-,0.0,0.0,0.0,0.0
2:85319333:-,0.16666666666666666,0.061224489795918366,0.0,0.0
2:85319448:-,0.0,0.0,0.0,0.0
2:96249499:-,0.0,0.0,0.0,0.0
2:96249574:-,0.0,0.0,0.0,0.0
2:98623011:-,0.0,0.36363636363636365,0.0,0.0
3:10150923:+,0.0,0.0,0.0,0.0
3:10151019:+,0.0,0.0,0.0,0.0
3:10151032:+,0.0,0.0,0.0,0.0
3:10151939:+,0.0,0.0,0.0,0.0
3:10152047:+,0.0,0.25,0.0,0.0
3:10152221:+,0.20689655172413793,0.2631578947368421,0.2222222222222222,0.3333333333333333
3:10152293:+,0.23809523809523808,0.0,0.10344827586206896,0.0
3:10152309:+,0.09090909090909091,0.1388888888888889,0.14705882352941177,0.0
3:10152313:+,0.0,0.0,0.0,0.0
3:10152320:+,0.0,0.0,0.0,0.0
3:10152325:+,0.09230769230769231,0.08108108108108109,0.12121212121212122,0.0
3:10152355:+,0.0,0.0,0.0,0.0
3:10152621:+,0.18181818181818182,0.0,0.0,0.0
3:10152631:+,0.2413793103448276,0.21428571428571427,0.16666666666666666,0.0
3:10152671:+,0.0,0.0,0.0,0.0
3:10152750:+,0.23076923076923078,0.0,0.0,0.0
3:10152763:+,0.15,0.0,0.0,0.0
3:10152870:+,0.1388888888888889,0.23076923076923078,0.17391304347826086,0.22727272727272727
3:10152908:+,0.0,0.13636363636363635,0.2916666666666667,0.0
3:10152956:+,0.0,0.2222222222222222,0.0,0.16666666666666666
3:10153020:+,0.0,0.0,0.0,0.0
3:10153059:+,0.0,0.0,0.0,0.0
3:10153099:+,0.0,0.0,0.0,0.0
3:10153156:+,0.12903225806451613,0.12903225806451613,0.0,0.09803921568627451
3:10153166:+,0.05405405405405406,0.0,0.0,0.0
3:10153197:+,0.0,0.0,0.0,0.0
3:10153198:+,0.0,0.2,0.0,0.0
3:10153205:+,0.08064516129032258,0.0,0.0,0.14285714285714285
3:10153222:+,0.0,0.0,0.0,0.0
3:10153237:+,0.0,0.0,0.0,0.0
3:10153248:+,0.0,0.0,0.0,0.0
3:10153303:+,0.05454545454545454,0.0,0.0,0.0
3:10153348:+,0.0,0.0,0.0,0.0
3:10153349:+,0.0,0.0,0.0,0.0
3:10153411:+,0.0,0.0,0.0,0.0
3:10153418:+,0.0,0.0,0.0,0.0
3:122573486:+,0.0,0.0,0.0,0.0
3:128071405:+,0.10309278350515463,0.06521739130434782,0.0,0.0
3:141948496:-,0.0,0.0,0.0,0.0
3:141949876:-,0.0,0.0,0.0,0.0
3:141950025:-,0.0,0.0,0.0,0.0
3:142160239:-,0.0,0.0,0.0,0.0
3:142160838:-,0.0,0.0,0.0,0.0
3:142160922:-,0.0,0.0,0.0,0.0
3:142160967:-,0.0,0.0,0.0,0.0
3:142161013:-,0.0,0.0,0.0,0.0
3:142163777:-,0.0,0.0,0.0,0.0
3:150627663:+,0.15384615384615385,0.0975609756097561,0.07865168539325842,0.08849557522123894
3:15072147:-,0.0,0.0,0.0,0.0
3:15072186:-,0.0,0.0,0.0,0.0
3:156541439:-,0.0,0.0,0.0,0.0
3:156541617:-,0.3333333333333333,0.0,0.0,0.0
3:179397622:-,0.0,0.0,0.0,0.0
3:179397782:-,0.0,0.0,0.0,0.2
3:179398209:-,0.0,0.0,0.0,0.0
3:183491237:-,0.0,0.0,0.0,0.0
3:183491273:-,0.0,0.0,0.0,0.0
3:32955481:+,0.0,0.0,0.0,0.0
3:32955738:+,0.0,0.2727272727272727,0.0,0.0
3:32955793:+,0.0,0.0,0.0,0.0
3:32956061:+,0.0,0.0,0.0,0.0
3:38140548:+,0.0,0.0,0.0,0.0
3:45680343:+,0.0,0.0,0.0,0.0
3:45680550:+,0.26666666666666666,0.0,0.0,0.0
3:45680562:+,0.0,0.0,0.0,0.0
3:48750422:-,0.0,0.0,0.0,0.0
3:49415395:+,0.0,0.0,0.0,0.0
3:49423877:-,0.0,0.0,0.0,0.0
4:1386786:+,0.0,0.0,0.0,0.0
4:139045646:+,0.0,0.0,0.0,0.0
4:152622846:-,0.0,0.0,0.0,0.0
4:152622851:-,0.0,0.10344827586206896,0.0,0.09090909090909091
4:152622852:-,0.08860759493670886,0.0,0.0,0.0
4:152622853:-,0.11688311688311688,0.14285714285714285,0.0,0.0
4:152622865:-,0.05405405405405406,0.0,0.0,0.0
4:152622928:-,0.1111111111111111,0.19047619047619047,0.0,0.19230769230769232
4:152622938:-,0.08955223880597014,0.19047619047619047,0.18518518518518517,0.14705882352941177
4:152622951:-,0.0,0.0,0.0,0.0
4:152622980:-,0.0,0.0,0.0,0.0
4:152623028:-,0.35714285714285715,0.0,0.2631578947368421,0.36363636363636365
4:152623053:-,0.3508771929824561,0.17647058823529413,0.1111111111111111,0.3103448275862069
4:152623067:-,0.11688311688311688,0.0,0.0,0.1
4:152623117:-,0.0,0.0,0.0,0.0
4:152623606:-,0.0,0.0,0.0,0.0
4:152623661:-,0.18518518518518517,0.17647058823529413,0.0,0.0
4:152623707:-,0.1875,0.0,0.0,0.0
4:152623713:-,0.0,0.0,0.0,0.0
4:152623824:-,0.21739130434782608,0.0,0.1111111111111111,0.24
4:152623848:-,0.0,0.0,0.0,0.0
4:152624381:-,0.08771929824561403,0.0851063829787234,0.07407407407407407,0.12
4:152624427:-,0.15625,0.15789473684210525,0.08333333333333333,0.225
4:152624478:-,0.0,0.0,0.0,0.125
4:152624561:-,0.0,0.0,0.0,0.0
4:15732397:+,0.0,0.0,0.0,0.0
4:15849225:+,0.0,0.0,0.0,0.0
4:17626093:+,0.0,0.0,0.0,0.0
4:17801265:-,0.0,0.0,0.0,0.0
4:17801266:-,0.0,0.3,0.0,0.0
4:17801355:-,0.3125,0.0,0.3125,0.0
4:17801395:-,0.0,0.0,0.0,0.0
4:17802038:-,0.0,0.0,0.0,0.0
4:2833828:+,0.0,0.0,0.0,0.05555555555555555
4:2839660:+,0.0,0.0,0.2727272727272727,0.0
4:2839706:+,0.2727272727272727,0.0,0.0,0.0
4:2839792:+,0.0,0.0,0.0,0.0
4:2839963:+,0.0,0.0,0.0,0.0
4:2839970:+,0.0,0.0,0.0,0.0
4:2840077:+,0.0,0.0,0.0,0.0
4:2840165:+,0.0,0.0,0.0,0.0
4:2840202:+,0.0,0.0,0.0,0.0
4:2938337:-,0.0,0.0,0.0,0.0
4:2938397:-,0.0,0.0,0.0,0.0
4:2938702:-,0.0,0.0,0.0,0.0
4:39549050:-,0.0,0.0,0.0,0.0
4:39549082:-,0.0,0.0,0.0,0.0
4:39549094:-,0.0,0.0,0.0,0.0
4:39549155:-,0.0,0.0,0.0,0.0
4:39549166:-,0.0,0.0,0.0,0.0
4:39549346:-,0.0,0.0,0.0,0.0
4:39549410:-,0.0,0.0,0.0,0.0
4:57110067:-,0.0,0.0,0.0,0.0
4:73057696:-,0.0,0.0,0.0,0.0
4:73057731:-,0.0,0.0,0.0,0.0
4:73742584:+,0.0,0.0,0.0,0.0
4:73742712:+,0.0,0.0,0.0,0.0
4:73742730:+,0.0,0.0,0.0,0.0
4:77048531:-,0.0,0.0,0.0,0.0
4:77056010:-,0.0,0.0,0.0,0.0
4:77058526:-,0.06140350877192982,0.0,0.09523809523809523,0.058823529411764705
4:83294325:-,0.0,0.0,0.0,0.1875
4:83294527:-,0.0,0.0,0.0,0.0
4:83294564:-,0.0,0.0,0.0,0.0
4:83294643:-,0.0,0.0,0.0,0.0
4:83294650:-,0.0,0.0,0.0,0.0
4:83294697:-,0.0,0.0,0.0,0.0
4:83294757:-,0.0,0.0,0.0,0.0
4:83294836:-,0.0,0.0,0.0,0.0
4:83294883:-,0.0,0.0,0.0,0.0
4:83294981:-,0.0,0.0,0.0,0.0
4:83295015:-,0.0,0.0,0.0,0.0
5:109335496:-,0.07017543859649122,0.0,0.061224489795918366,0.0
5:119394842:+,0.0,0.0,0.0,0.0
5:119394868:+,0.0,0.0,0.0,0.0
5:131201061:+,0.0,0.0,0.0,0.0
5:131202580:+,0.0,0.0,0.0,0.0
5:143225440:+,0.0,0.3333333333333333,0.0,0.0
5:143225870:+,0.0,0.0,0.0,0.0
5:143226114:+,0.0,0.0,0.0,0.0
5:150402140:-,0.0,0.0,0.0,0.0
5:151268175:+,0.0,0.0,0.0,0.0
5:157309799:+,0.0,0.0,0.0,0.0
5:157477824:-,0.0,0.0,0.0,0.0
5:157477844:-,0.0,0.0,0.0,0.0
5:157477920:-,0.0,0.0,0.0,0.0
5:157477936:-,0.0,0.0,0.0,0.0
5:157477938:-,0.0,0.0,0.0,0.0
5:157477941:-,0.136986301369863,0.0,0.0,0.19047619047619047
5:157478364:-,0.0,0.0,0.0,0.0
5:157478387:-,0.0,0.1875,0.0,0.0
5:157478389:-,0.0,0.0,0.0,0.0
5:157478402:-,0.0,0.0,0.0,0.0
5:157478436:-,0.0,0.0,0.0,0.0
5:157478484:-,0.0,0.0,0.0,0.0
5:157478552:-,0.1,0.0,0.0,0.0
5:157478557:-,0.0,0.0,0.0,0.0
5:172043056:-,0.0,0.0,0.0,0.0
5:55940134:+,0.0,0.0,0.0,0.0
5:65668352:-,0.0,0.0,0.0,0.0
5:65668392:-,0.0,0.0,0.0,0.0
5:69280912:-,0.125,0.0,0.0,0.0
5:79685799:+,0.0,0.0,0.0,0.0
5:96917784:+,0.0,0.0,0.0,0.0
6:109463123:-,0.38461538461538464,0.3076923076923077,0.0,0.0
6:134170114:-,0.0,0.0,0.0,0.0
6:149449356:-,0.0,0.0,0.0,0.0
6:149449360:-,0.0,0.0,0.0,0.0
6:149449361:-,0.0,0.0,0.0,0.0
6:149449381:-,0.0,0.0,0.0,0.0
6:149449710:-,0.0,0.0,0.0,0.0
6:149591170:+,0.0,0.0,0.0,0.0
6:25986438:+,0.0,0.0,0.0,0.0
6:35575355:-,0.0,0.0,0.0,0.0
6:36140564:+,0.0,0.0,0.0,0.0
6:36140914:+,0.0,0.0,0.1875,0.0
6:36141022:+,0.14814814814814814,0.0,0.0,0.0
6:36141035:+,0.0,0.0,0.0,0.0
6:36141062:+,0.0,0.23076923076923078,0.0,0.0
6:36141666:+,0.0,0.0,0.0,0.0
6:36144101:+,0.0,0.0,0.0,0.0
6:36495067:-,0.0,0.0,0.0,0.0
6:37028685:+,0.0,0.0,0.0,0.0
6:407707:+,0.0,0.0,0.0,0.0
6:42079687:+,0.0,0.0,0.0,0.0
6:42080537:+,0.0,0.0,0.0,0.0
6:42256770:-,0.0,0.0,0.0,0.0
6:42691943:+,0.0,0.0,0.0,0.0
6:42888240:+,0.0,0.36363636363636365,0.0,0.0
6:42888591:+,0.0,0.0,0.0,0.0
6:42889397:+,0.0,0.14285714285714285,0.0,0.0
6:63211926:+,0.0,0.0,0.16666666666666666,0.0
7:100399967:+,0.06896551724137931,0.0,0.05673758865248227,0.07386363636363637
7:101092132:+,0.0,0.0,0.0,0.0
7:102448589:+,0.0,0.0,0.0,0.0
7:102449381:+,0.0,0.0,0.0,0.0
7:102449810:+,0.0,0.0,0.0,0.0
7:102449913:+,0.0,0.0,0.0,0.0
7:102451079:+,0.0,0.23076923076923078,0.0,0.21428571428571427
7:102452878:+,0.0,0.0,0.0,0.0
7:102452937:+,0.0,0.0,0.0,0.0
7:102453345:+,0.0,0.0,0.0,0.0
7:102454179:+,0.0,0.0,0.0,0.0
7:102454184:+,0.0,0.0,0.0,0.0
7:102454913:+,0.0,0.0,0.0,0.0
7:102456453:+,0.0,0.0,0.0,0.0
7:102637153:-,0.0,0.0,0.0,0.0
7:102637213:-,0.0,0.0,0.0,0.0
7:102637230:-,0.13043478260869565,0.0,0.13043478260869565,0.0
7:102637274:-,0.17391304347826086,0.0,0.0,0.0
7:102637284:-,0.0,0.0,0.0,0.0
7:102637313:-,0.0,0.0,0.0,0.0
7:102637333:-,0.0,0.0,0.0,0.0
7:139047444:-,0.0,0.0,0.0,0.0
7:156970053:+,0.0,0.0,0.0,0.0
7:17344729:+,0.0,0.0,0.0,0.0
7:17344812:+,0.0,0.0,0.0,0.3
7:17344889:+,0.0,0.0,0.0,0.0
7:17345061:+,0.0,0.0,0.0,0.0
7:17345105:+,0.36363636363636365,0.0,0.0,0.0
7:17345149:+,0.0,0.0,0.0,0.0
7:17345193:+,0.3125,0.3076923076923077,0.0,0.0
7:17345255:+,0.0,0.0,0.0,0.0
7:17345257:+,0.0,0.0,0.0,0.0
7:17345262:+,0.0,0.0,0.0,0.26666666666666666
7:35633383:-,0.0,0.0,0.0,0.0
7:39950702:+,0.0,0.0,0.0,0.0
7:39950744:+,0.0,0.0,0.0,0.0
7:39950927:+,0.0,0.0,0.0,0.0
7:39950978:+,0.0,0.0,0.0,0.0
7:39950990:+,0.0,0.0,0.0,0.0
7:44578827:-,0.0,0.0,0.0,0.0
7:44801787:+,0.0,0.0,0.0,0.0
7:44801919:+,0.0,0.36363636363636365,0.0,0.1875
7:44801989:+,0.0,0.10714285714285714,0.15789473684210525,0.0
7:44802248:+,0.0,0.35294117647058826,0.0,0.0
7:44802257:+,0.0,0.0,0.0,0.0
7:44802331:+,0.0,0.0,0.0,0.0
7:44802370:+,0.0,0.0,0.0,0.0
7:44802499:+,0.0,0.0,0.0,0.0
7:44832905:-,0.0,0.0,0.0,0.0
7:44833227:-,0.0,0.0,0.0,0.0
7:44833452:-,0.0,0.0,0.0,0.0
7:5621314:-,0.0,0.0,0.0,0.0
7:5622560:-,0.0,0.0,0.0,0.0
7:66153558:+,0.0,0.0,0.0,0.0
7:66153601:+,0.0,0.0,0.0,0.0
7:66153798:+,0.14285714285714285,0.16,0.0,0.0
7:66153992:+,0.0,0.0,0.0,0.0
7:66154040:+,0.0,0.0,0.0,0.0
7:66154341:+,0.0,0.0,0.0,0.0
7:66154378:+,0.0,0.0,0.0,0.0
7:7245841:+,0.0,0.0,0.0,0.0
7:7246187:+,0.0,0.0,0.0,0.0
7:7246204:+,0.0,0.0,0.0,0.0
7:88277747:-,0.0,0.0,0.0,0.0
7:99574489:+,0.0,0.0,0.0,0.0
7:99574502:+,0.0,0.0,0.0,0.0
7:99574503:+,0.0,0.0,0.2857142857142857,0.0
7:99575318:+,0.0,0.0,0.0,0.0
8:102829408:-,0.0,0.0,0.0,0.0
8:11842703:-,0.08333333333333333,0.0,0.0,0.12
8:11842708:-,0.06666666666666667,0.0,0.0,0.0
8:11842721:-,0.12244897959183673,0.0,0.0,0.0
8:11842733:-,0.09375,0.0,0.0,0.0
8:11842741:-,0.06944444444444445,0.0,0.0,0.0
8:11842744:-,0.0,0.0,0.0,0.0
8:11842751:-,0.08235294117647059,0.17857142857142858,0.0,0.0
8:11842774:-,0.12658227848101267,0.0,0.0,0.125
8:11842853:-,0.13432835820895522,0.13636363636363635,0.0,0.0
8:11842863:-,0.0,0.0,0.0,0.0
8:11842909:-,0.2,0.0,0.17391304347826086,0.2222222222222222
8:11843016:-,0.15,0.0,0.0,0.0
8:11843166:-,0.2391304347826087,0.0,0.0,0.22727272727272727
8:11843167:-,0.0,0.0,0.0,0.0
8:11843175:-,0.14634146341463414,0.0,0.17647058823529413,0.0
8:11843813:-,0.0,0.0,0.0,0.0
8:11843847:-,0.0,0.0,0.0,0.0
8:11843909:-,0.0,0.0,0.0,0.0
8:11843919:-,0.15555555555555556,0.1875,0.10344827586206896,0.1702127659574468
8:11843931:-,0.22807017543859648,0.0,0.07894736842105263,0.06
8:11843948:-,0.35714285714285715,0.14285714285714285,0.2608695652173913,0.20689655172413793
8:11843970:-,0.0,0.0,0.0,0.0
8:11843994:-,0.0,0.0,0.0,0.0
8:11843999:-,0.10526315789473684,0.18518518518518517,0.13043478260869565,0.12121212121212122
8:11844020:-,0.0,0.0,0.0,0.0
8:11844026:-,0.0,0.0,0.0,0.0
8:30678435:-,0.075,0.0,0.0,0.09523809523809523
8:30678462:-,0.35714285714285715,0.0,0.3888888888888889,0.19444444444444445
8:30678560:-,0.17391304347826086,0.12121212121212122,0.08823529411764706,0.125
8:30678607:-,0.1,0.0,0.0,0.0
8:30678892:-,0.0,0.0,0.0,0.0
8:30678932:-,0.0,0.0,0.0,0.0
8:30679085:-,0.0,0.0,0.25,0.3684210526315789
8:38264244:-,0.0,0.0,0.0,0.0
8:38970717:+,0.0,0.0,0.0,0.0
8:38970747:+,0.0,0.0,0.15,0.0
8:38971691:+,0.0,0.0,0.0,0.0
8:38971700:+,0.0,0.0,0.0,0.0
8:38971825:+,0.0,0.15384615384615385,0.22857142857142856,0.0
8:38971933:+,0.0,0.0,0.0,0.0
8:38972217:+,0.0,0.0,0.0,0.0
8:38972234:+,0.0,0.1388888888888889,0.13333333333333333,0.0
8:38972255:+,0.0,0.0,0.0,0.0
8:38972290:+,0.0,0.0,0.0,0.0
8:38972458:+,0.0,0.0,0.0,0.0
8:38972976:+,0.0,0.0,0.0,0.0
8:38973016:+,0.0,0.0,0.0,0.0
8:38973066:+,0.07575757575757576,0.06976744186046512,0.0,0.1
8:97728665:+,0.0,0.0,0.0,0.0
8:97728671:+,0.0,0.0,0.0,0.0
8:97729161:+,0.0,0.0,0.0,0.0
8:97729188:+,0.0,0.0,0.0,0.0
9:112224150:-,0.0,0.0,0.0,0.0
9:114337101:-,0.0,0.0,0.0,0.0
9:120601926:-,0.0,0.0,0.0,0.0
9:123380441:-,0.0,0.0,0.0,0.0
9:129809391:+,0.0,0.0,0.0,0.0
9:131497876:+,0.05405405405405406,0.0,0.0,0.0
9:133362695:-,0.0,0.0,0.0,0.0
9:134905623:-,0.0,0.0,0.0,0.0
9:134906088:-,0.0,0.0,0.0,0.0
9:134906133:-,0.0,0.0,0.36363636363636365,0.0
9:134906167:-,0.0,0.0,0.0,0.0
9:134906213:-,0.0,0.0,0.0,0.0
9:134906813:-,0.0,0.0,0.0,0.0
9:134906826:-,0.0,0.0,0.0,0.0
9:134907065:-,0.0,0.0,0.0,0.0
9:136441102:-,0.08695652173913043,0.0,0.0,0.0
9:136441170:-,0.0,0.0,0.0,0.0
9:32456319:-,0.19047619047619047,0.0,0.23809523809523808,0.0
9:32456414:-,0.0,0.0,0.21428571428571427,0.0
9:32456450:-,0.15789473684210525,0.0,0.0,0.0
9:32456454:-,0.0,0.0,0.0,0.0
9:37503348:+,0.0,0.25,0.0,0.0
9:37503369:+,0.0,0.0,0.0,0.0
9:37503394:+,0.0,0.0,0.0,0.0
9:37503492:+,0.0,0.0,0.0,0.0
9:37503540:+,0.0,0.0,0.0,0.0
9:78272287:+,0.0,0.0,0.0,0.0
9:86027282:-,0.0,0.0,0.0,0.0
X:101009677:-,0.0,0.0,0.0,0.0
X:101009678:-,0.0,0.0,0.0,0.0
X:101010295:-,0.0,0.0,0.0,0.0
X:101010359:-,0.0,0.0,0.0,0.0
X:108077913:+,0.0,0.0,0.0,0.0
X:110174104:+,0.0,0.0,0.0,0.0
X:119539274:-,0.0,0.0,0.0,0.0
X:123913014:+,0.0,0.0,0.0,0.0
X:123913261:+,0.1935483870967742,0.0,0.3076923076923077,0.21428571428571427
X:123913275:+,0.25,0.0,0.0,0.0
X:123913444:+,0.24242424242424243,0.3333333333333333,0.3333333333333333,0.0
X:12922710:+,0.0,0.0,0.0,0.0
X:12922721:+,0.0,0.0,0.0,0.0
X:12922725:+,0.0,0.0,0.0,0.0
X:154011114:-,0.0,0.0,0.0,0.0
X:154011235:-,0.0,0.0,0.0,0.0
X:154011308:-,0.0,0.0,0.0,0.0
X:154011335:-,0.0,0.0,0.0,0.0
X:154351581:-,0.0,0.0,0.0,0.0
X:154351588:-,0.0,0.0,0.0,0.0
X:15782971:+,0.0,0.0,0.0,0.0
X:24077207:+,0.0,0.0,0.0,0.0
X:24077265:+,0.0,0.0,0.0,0.0
X:2906197:-,0.0,0.0,0.0,0.0
X:46604578:-,0.0,0.0,0.0,0.0
X:46605078:-,0.0,0.0,0.0,0.0
X:46881375:+,0.0,0.0,0.0,0.0
X:48577959:+,0.0,0.0,0.0,0.0
X:54563646:+,0.0,0.0,0.0,0.0
X:77827509:-,0.0,0.0,0.0,0.0
X:77828076:-,0.0,0.0,0.0,0.0
X:77828077:-,0.0,0.0,0.0,0.0
X:77828119:-,0.0,0.0,0.2222222222222222,0.0
X:77828225:-,0.0,0.0,0.0,0.0
X:77828466:-,0.0,0.0,0.0,0.0
X:77828483:-,0.0,0.0,0.0,0.0
X:77828503:-,0.0,0.0,0.0,0.0
X:77828544:-,0.0,0.0,0.0,0.0
